generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse,BoardShaperStart,BoardShaperEnd
4,3,3,0.49,0,0.2857,0.3,98710.70031,1554.116395,2179.984155,1511.01927,0.052745,0.585332,3901.478558,74.268912,193.588828,2.772511
4,4,4,0.46333,0,0.2857,0.3,86688.709909,3578.736872,760.309756,910.282678,0.133734,2.098294,1448.175728,63.63299,165.078533,9.363069
4,5,5,0.47,0,0.2857,0.3,26573.03778,2680.175185,359.796019,363.88585,0.05032,1.22521,1430.733769,55.186869,88.851138,14.407336
4,6,3,0.51333,1,0.2857,0.3,106027.994547,3440.545258,1417.816026,1347.180261,0.059334,0.593877,3065.983333,76.523037,320.473358,2.296977
5,0,0,0.46333,0,0.1429,0.3,114779.17648,2059.376641,1081.067531,1249.658631,0.071568,0.674267,3652.550922,67.505783,189.438714,2.743455
5,1,6,0.51667,1,0.1429,0.3,106027.994547,3440.545258,1417.816026,1347.180261,0.059334,0.593877,3065.983333,76.523037,320.473358,2.296977
5,2,3,0.46333,0,0.1429,0.3,98710.70031,1554.116395,2179.984155,1511.01927,0.052745,0.585332,3901.478558,74.268912,193.588828,2.772511
5,3,0,0.49667,0,0.1429,0.3,141924.760659,2219.546923,1372.382116,1847.793706,0.049713,0.49273,4464.462894,45.803065,161.729244,3.313526
5,4,6,0.5,0,0.1429,0.3,132999.994155,4381.026722,937.848787,1914.714773,0.058331,0.819891,4860.363082,84.451933,394.263107,2.895455
5,5,3,0.47,0,0.1429,0.3,165815.124673,1805.00944,2373.188533,1781.366068,0.084268,0.468486,6593.870541,120.331207,306.093014,2.542217
5,6,0,0.52667,0,0.1429,0.3,97786.247812,3780.253041,862.858719,1632.734954,0.085753,1.11327,2472.228386,100.762642,304.485591,4.173841
6,0,6,0.48,0,0.4286,0.3,97786.247812,3780.253041,862.858719,1632.734954,0.085753,1.11327,2472.228386,100.762642,304.485591,4.173841
6,1,1,0.5,0,0.4286,0.3,106027.994547,3440.545258,1417.816026,1347.180261,0.059334,0.593877,3065.983333,76.523037,320.473358,2.296977
6,2,4,0.53,1,0.4286,0.3,132999.994155,4381.026722,937.848787,1914.714773,0.058331,0.819891,4860.363082,84.451933,394.263107,2.895455
6,3,6,0.42,0,0.4286,0.3,103501.398278,3367.907836,496.250146,2463.05117,0.119427,0.951419,2519.822921,155.357558,359.968512,3.92626
6,4,1,0.55667,1,0.4286,0.3,122648.752583,2872.469715,2015.054219,2270.556324,0.067502,0.396491,2896.639223,70.613447,242.91427,1.664693
6,5,4,0.51333,1,0.4286,0.3,136063.49786,4527.430965,813.31537,1560.400132,0.050183,1.076234,4998.604901,100.123264,549.227814,2.290247
6,6,6,0.49333,0,0.4286,0.3,81626.598709,4730.277334,1497.510363,901.299711,0.095957,1.436565,4266.82887,111.412122,330.601897,7.963034
7,0,4,0.47,0,0.0,0.3,122648.752583,2872.469715,2015.054219,2270.556324,0.067502,0.396491,2896.639223,70.613447,242.91427,1.664693
7,1,2,0.48333,0,0.0,0.3,132999.994155,4381.026722,937.848787,1914.714773,0.058331,0.819891,4860.363082,84.451933,394.263107,2.895455
7,2,5,0.51333,0,0.0,0.3,136063.49786,4527.430965,813.31537,1560.400132,0.050183,1.076234,4998.604901,100.123264,549.227814,2.290247
7,3,4,0.42333,0,0.0,0.3,136757.711325,2766.044744,2461.041491,3694.956978,0.094809,0.520332,3969.178382,86.136868,226.022575,2.008647
7,4,2,0.50333,0,0.0,0.3,133851.099105,2866.017429,1116.556872,1292.272641,0.029351,0.432747,4290.914447,76.038993,515.999354,3.098558
7,5,5,0.50667,0,0.0,0.3,146460.102313,5972.545119,889.951224,1213.093709,0.039813,1.059503,6100.649722,57.365579,568.549826,2.111685
7,6,4,0.48,0,0.0,0.3,130777.814204,3650.081981,1272.349326,3626.688475,0.046394,0.48894,3009.228052,92.388165,295.003355,1.994787
8,0,2,0.54333,1,0.4286,0.3,136063.49786,4527.430965,813.31537,1560.400132,0.050183,1.076234,4998.604901,100.123264,549.227814,2.290247
8,1,5,0.45667,0,0.4286,0.3,146460.102313,5972.545119,889.951224,1213.093709,0.039813,1.059503,6100.649722,57.365579,568.549826,2.111685
8,2,4,0.52667,1,0.4286,0.3,133851.099105,2866.017429,1116.556872,1292.272641,0.029351,0.432747,4290.914447,76.038993,515.999354,3.098558
8,3,2,0.51667,1,0.4286,0.3,117740.878093,2643.673455,1068.152028,2473.559123,0.027659,1.547766,6631.924005,73.918188,795.506985,2.198093
8,4,5,0.46667,0,0.4286,0.3,103774.182448,8463.407141,724.217195,1703.041086,0.07677,1.636943,7989.067906,31.965155,471.407724,2.356935
8,5,4,0.50333,0,0.4286,0.3,116133.13094,2913.211195,1730.828026,1406.652906,0.030906,0.593451,2909.813438,79.182361,503.012286,2.55439
8,6,2,0.49,0,0.4286,0.3,245122.791794,5111.776838,605.017368,1753.584795,0.037396,1.604527,3761.527045,90.48272,615.290828,1.49404
9,0,0,0.5,0,0.0,0.3,136063.49786,4527.430965,813.31537,1560.400132,0.050183,1.076234,4998.604901,100.123264,549.227814,2.290247
9,1,2,0.48667,0,0.0,0.3,133851.099105,2866.017429,1116.556872,1292.272641,0.029351,0.432747,4290.914447,76.038993,515.999354,3.098558
9,2,3,0.43333,0,0.0,0.3,117740.878093,2643.673455,1068.152028,2473.559123,0.027659,1.547766,6631.924005,73.918188,795.506985,2.198093
9,3,0,0.53,0,0.0,0.3,77619.113807,6680.109062,1008.613159,594.12973,0.063316,1.30805,2751.603197,73.926589,374.644809,2.182215
9,4,2,0.48333,0,0.0,0.3,155727.716624,2385.090381,851.148167,833.226069,0.026395,0.339925,7643.840091,96.349863,294.996992,3.364259
9,5,3,0.50667,0,0.0,0.3,99738.951232,2972.396022,1669.212408,3266.241434,0.027077,1.2092,6866.872184,79.518938,532.691182,2.658622
9,6,0,0.53333,0,0.0,0.3,123260.376872,3292.343953,1407.767456,1708.428552,0.088972,1.16697,3307.324731,105.678548,721.95499,2.59315
10,0,6,0.52667,0,0.0,0.3,123260.376872,3292.343953,1407.767456,1708.428552,0.088972,1.16697,3307.324731,105.678548,721.95499,2.59315
10,1,3,0.48667,0,0.0,0.3,77619.113807,6680.109062,1008.613159,594.12973,0.063316,1.30805,2751.603197,73.926589,374.644809,2.182215
