generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse
3,4,1,0.82333,0,0.1429,0.2,78942.227716,2928.656666,888.841177,939.924152,0.086159,1.162114,2041.327746,39.030938
3,5,4,0.87667,0,0.1429,0.2,61716.477725,5903.991808,479.124055,1039.75838,0.089893,1.597965,1666.556792,19.528754
3,6,3,0.83667,0,0.1429,0.2,64300.517653,1933.65512,834.028291,812.401854,0.086459,0.599278,1842.666151,30.596565
4,0,2,0.88667,0,0.1429,0.2,57382.243792,5211.392013,466.341353,926.326066,0.116949,1.499476,1338.537273,27.132281
4,1,3,0.9,0,0.1429,0.2,52036.056098,2429.363528,767.904652,1033.327808,0.067823,0.788218,1459.471864,30.031691
4,2,1,0.86667,0,0.1429,0.2,65110.625304,3437.337333,909.972672,1012.943233,0.10306,1.138379,1779.872382,30.574932
4,3,2,0.91,0,0.1429,0.2,36907.766401,6669.582929,374.169092,1143.616304,0.13537,1.670079,1363.431281,20.167966
4,4,3,0.91333,1,0.1429,0.2,54146.056318,2884.210701,674.382321,982.826613,0.049514,0.762537,1380.452596,21.07438
4,5,1,0.88333,0,0.1429,0.2,48438.764203,2751.96795,979.446914,747.971789,0.113222,1.06889,1823.243383,34.816717
4,6,2,0.91667,0,0.1429,0.2,59465.261725,5987.908173,428.182647,797.565016,0.127954,1.788452,1089.704538,19.062405
5,0,6,0.87667,0,0.0,0.2,59465.261725,5987.908173,428.182647,797.565016,0.127954,1.788452,1089.704538,19.062405
5,1,4,0.85667,0,0.0,0.2,54146.056318,2884.210701,674.382321,982.826613,0.049514,0.762537,1380.452596,21.07438
5,2,3,0.84333,0,0.0,0.2,36907.766401,6669.582929,374.169092,1143.616304,0.13537,1.670079,1363.431281,20.167966
5,3,6,0.9,0,0.0,0.2,56247.451944,5860.128862,364.842749,1110.179943,0.125973,2.192227,923.445566,15.585204
5,4,4,0.87667,0,0.0,0.2,57825.655141,3082.289661,652.416812,1118.070282,0.044561,0.771626,1636.874435,18.417559
5,5,3,0.89333,0,0.0,0.2,27551.677563,6268.707665,333.683209,1327.005487,0.128398,1.917635,1628.250522,19.887563
5,6,6,0.91333,0,0.0,0.2,52716.203947,3268.168562,508.831608,871.435926,0.080843,1.396864,1070.460841,17.586205
6,0,6,0.82667,0,0.1429,0.2,52716.203947,3268.168562,508.831608,871.435926,0.080843,1.396864,1070.460841,17.586205
6,1,3,0.89333,0,0.1429,0.2,56247.451944,5860.128862,364.842749,1110.179943,0.125973,2.192227,923.445566,15.585204
6,2,5,0.86667,0,0.1429,0.2,27551.677563,6268.707665,333.683209,1327.005487,0.128398,1.917635,1628.250522,19.887563
6,3,6,0.86333,0,0.1429,0.2,41580.154983,2961.413253,684.350155,1456.4041,0.120555,1.832891,1290.53437,14.562995
6,4,3,0.91,1,0.1429,0.2,59534.812054,5107.837529,267.729855,1109.224494,0.139234,1.687113,638.822344,16.131299
6,5,5,0.86,0,0.1429,0.2,26201.010055,7008.88153,302.764843,1566.016857,0.102822,1.83101,1813.380648,17.50366
6,6,6,0.88333,0,0.1429,0.2,49724.32974,3940.129235,442.628141,1171.329484,0.055948,1.260027,1392.921238,14.537897
7,0,4,0.88667,0,0.4286,0.2,59534.812054,5107.837529,267.729855,1109.224494,0.139234,1.687113,638.822344,16.131299
7,1,1,0.91,1,0.4286,0.2,56247.451944,5860.128862,364.842749,1110.179943,0.125973,2.192227,923.445566,15.585204
7,2,6,0.87667,0,0.4286,0.2,49724.32974,3940.129235,442.628141,1171.329484,0.055948,1.260027,1392.921238,14.537897
7,3,4,0.86,0,0.4286,0.2,31116.804106,4181.111829,299.368374,1234.595484,0.115468,1.316748,518.278102,20.981897
7,4,1,0.91,1,0.4286,0.2,62714.914852,6392.801606,332.549251,1235.92945,0.116257,2.26614,796.952256,16.293051
7,5,6,0.89,1,0.4286,0.2,49291.88346,4368.257573,421.154257,1050.793369,0.04481,1.290567,1414.173498,9.176393
7,6,4,0.89,0,0.4286,0.2,64971.894905,6009.926568,240.204578,1293.191771,0.134187,0.98659,706.560282,12.167978
8,0,1,0.87,0,0.1429,0.2,56247.451944,5860.128862,364.842749,1110.179943,0.125973,2.192227,923.445566,15.585204
8,1,4,0.87333,0,0.1429,0.2,62714.914852,6392.801606,332.549251,1235.92945,0.116257,2.26614,796.952256,16.293051
8,2,5,0.91667,1,0.1429,0.2,49291.88346,4368.257573,421.154257,1050.793369,0.04481,1.290567,1414.173498,9.176393
8,3,1,0.88333,0,0.1429,0.2,64763.263822,7693.093781,432.470363,751.709857,0.123084,1.755583,922.838535,11.509061
8,4,4,0.90667,0,0.1429,0.2,74393.146548,6648.511191,320.274759,1333.804332,0.1433,2.652751,670.817223,14.640446
8,5,5,0.88333,0,0.1429,0.2,43696.447876,5799.51458,334.265741,934.166462,0.052459,1.611552,1466.290035,8.918694
8,6,1,0.85667,0,0.1429,0.2,68609.19126,6811.004315,390.33004,1340.145275,0.127202,3.015345,725.767751,15.269164
9,0,2,0.88,0,0.1429,0.2,49291.88346,4368.257573,421.154257,1050.793369,0.04481,1.290567,1414.173498,9.176393
9,1,4,0.87333,0,0.1429,0.2,74393.146548,6648.511191,320.274759,1333.804332,0.1433,2.652751,670.817223,14.640446
9,2,3,0.87667,0,0.1429,0.2,64763.263822,7693.093781,432.470363,751.709857,0.123084,1.755583,922.838535,11.509061
9,3,2,0.91667,0,0.1429,0.2,39620.613297,3555.117027,381.563844,1245.838316,0.035269,1.195283,2061.892657,11.879837
9,4,4,0.89,0,0.1429,0.2,79679.111468,6288.307647,323.907604,1309.458823,0.146908,2.814151,579.378851,11.74985
9,5,3,0.78667,0,0.1429,0.2,56885.841593,6231.291518,355.619676,739.744578,0.097601,1.500424,768.084378,9.38588
9,6,2,0.94,1,0.1429,0.2,37641.466693,5205.803831,335.903431,1033.790436,0.04151,1.285288,1363.824232,9.431266
10,0,6,0.83333,0,0.0,0.2,37641.466693,5205.803831,335.903431,1033.790436,0.04151,1.285288,1363.824232,9.431266
10,1,3,0.90667,0,0.0,0.2,39620.613297,3555.117027,381.563844,1245.838316,0.035269,1.195283,2061.892657,11.879837
10,2,4,0.87333,0,0.0,0.2,79679.111468,6288.307647,323.907604,1309.458823,0.146908,2.814151,579.378851,11.74985
10,3,6,0.87333,0,0.0,0.2,25945.80077,4580.385539,328.089276,1303.783834,0.027599,1.595482,1334.412929,10.014524
10,4,3,0.9,0,0.0,0.2,51273.930244,4157.855839,316.044812,1438.63058,0.041711,0.831236,2122.550026,7.693201
10,5,4,0.86333,0,0.0,0.2,69648.365046,4742.88412,407.032832,1229.748689,0.12113,3.06613,660.975957,15.090813
10,6,6,0.87333,0,0.0,0.2,24661.713515,5445.494921,285.654195,867.022425,0.042261,1.290171,1518.857193,9.911483
11,0,1,0.83333,0,0.1429,0.2,39620.613297,3555.117027,381.563844,1245.838316,0.035269,1.195283,2061.892657,11.879837
11,1,4,0.90667,1,0.1429,0.2,51273.930244,4157.855839,316.044812,1438.63058,0.041711,0.831236,2122.550026,7.693201
11,2,2,0.87333,0,0.1429,0.2,79679.111468,6288.307647,323.907604,1309.458823,0.146908,2.814151,579.378851,11.74985
11,3,1,0.87333,0,0.1429,0.2,32102.063269,3765.378346,355.771989,1486.301836,0.047777,1.029896,1618.07715,9.762569
11,4,4,0.9,0,0.1429,0.2,39904.802442,4180.307977,294.739442,1143.970747,0.038035,0.7567,2453.353766,6.957224
11,5,2,0.86333,0,0.1429,0.2,80493.365518,7123.231441,335.363528,1043.901793,0.147504,2.714194,610.30507,12.007204
11,6,1,0.87333,0,0.1429,0.2,59050.824902,3722.223161,319.641148,1424.44408,0.045342,1.493499,2116.125303,12.804984
0,0,,0.79333,0,nan,0.2,57430.032689,4324.162517,678.058189,674.183938,0.094354,0.980219,1417.237631,52.026259
0,1,,0.90667,0,nan,0.2,70998.153735,3853.528423,1218.08927,707.768425,0.097011,0.833004,1881.298893,43.282272
0,2,,0.0,0,nan,0.2,57626.867448,3525.019808,539.346183,763.58384,0.111281,0.597658,1702.849065,42.086813
0,3,,0.0,0,nan,0.2,56211.459458,3328.938476,860.51976,440.694884,0.070335,1.547376,1635.742996,49.040119
0,4,,0.0,0,nan,0.2,76754.184255,2502.729449,736.524965,535.449558,0.107718,1.009595,1757.923762,40.810336
0,5,,0.0,0,nan,0.2,61190.688142,2535.000189,805.180353,687.81441,0.103624,1.116956,1226.712189,35.743276
0,6,,0.0,0,nan,0.2,48190.031957,2798.191612,612.66778,611.953785,0.085444,0.877713,3037.352329,50.255402
