generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse,BoardShaperStart,BoardShaperEnd
1,6,6,0.49,0,0.2857,0.3,50896.860571,2014.474325,445.247485,587.653976,0.08617,0.944659,1529.166772,46.043616,45.608334,11.889542
2,0,1,0.47667,0,0.0,0.3,44628.093677,4711.692611,1108.971548,633.443288,0.102614,0.943937,1862.596428,30.245629,139.494151,13.041438
2,1,4,0.50333,0,0.0,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
2,2,5,0.48,0,0.0,0.3,34048.138592,2827.194746,742.43827,674.012698,0.12818,0.642164,2387.987078,64.760937,111.182669,4.969138
2,3,1,0.53333,0,0.0,0.3,37603.827838,4469.335053,1546.815701,575.970038,0.091005,1.238176,2013.368538,34.954588,124.595561,23.073005
2,4,4,0.49333,0,0.0,0.3,28224.810349,2846.445922,1068.446753,810.107327,0.110387,0.472034,1236.417312,17.031677,126.211359,10.019957
2,5,5,0.50333,0,0.0,0.3,44373.607888,3032.610772,998.801621,871.954726,0.102182,0.772846,1821.390809,67.595534,77.476245,3.685301
2,6,1,0.53,0,0.0,0.3,51666.169243,5741.760649,1600.858185,718.837976,0.111768,0.63374,1679.745152,13.785497,148.393847,16.477991
3,0,3,0.51667,0,0.2857,0.3,37603.827838,4469.335053,1546.815701,575.970038,0.091005,1.238176,2013.368538,34.954588,124.595561,23.073005
3,1,6,0.55,1,0.2857,0.3,51666.169243,5741.760649,1600.858185,718.837976,0.111768,0.63374,1679.745152,13.785497,148.393847,16.477991
3,2,1,0.53667,1,0.2857,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
3,3,3,0.52333,0,0.2857,0.3,22599.224266,2987.928617,1262.515434,450.753283,0.127604,1.065723,2819.22579,26.883935,119.443508,31.764477
3,4,6,0.51,0,0.2857,0.3,47270.857099,4431.193887,2325.897751,1421.369588,0.093322,0.545112,2173.332399,16.11285,117.461922,17.629899
3,5,1,0.50333,0,0.2857,0.3,40887.690495,3391.505414,923.051276,1231.716353,0.077238,1.549385,980.348504,18.992408,69.049938,7.256602
3,6,3,0.53,0,0.2857,0.3,26497.716106,4847.158942,1315.454632,377.768549,0.067714,1.098258,3861.753254,23.921419,213.332943,13.941508
4,0,1,0.45667,0,0.2857,0.3,51666.169243,5741.760649,1600.858185,718.837976,0.111768,0.63374,1679.745152,13.785497,148.393847,16.477991
4,1,2,0.51333,0,0.2857,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
4,2,6,0.5,0,0.2857,0.3,26497.716106,4847.158942,1315.454632,377.768549,0.067714,1.098258,3861.753254,23.921419,213.332943,13.941508
4,3,1,0.51,0,0.2857,0.3,75177.512394,7501.393987,1412.386783,1357.764464,0.143097,0.66455,1177.416075,17.150322,167.014283,11.481432
4,4,2,0.46,0,0.2857,0.3,78605.919773,4274.463162,971.606774,717.954084,0.100207,1.08339,1937.931955,31.004068,120.684806,16.068057
4,5,6,0.54333,1,0.2857,0.3,28809.159109,3901.820328,1771.817483,423.262207,0.066193,0.769568,5517.063572,24.800475,390.020144,12.638046
4,6,1,0.57667,1,0.2857,0.3,48493.810841,3646.512016,2236.768416,600.044848,0.109089,0.660245,924.804255,11.430751,132.453981,9.855454
5,0,6,0.44667,0,0.1429,0.3,48493.810841,3646.512016,2236.768416,600.044848,0.109089,0.660245,924.804255,11.430751,132.453981,9.855454
5,1,5,0.5,0,0.1429,0.3,28809.159109,3901.820328,1771.817483,423.262207,0.066193,0.769568,5517.063572,24.800475,390.020144,12.638046
5,2,1,0.55,1,0.1429,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
5,3,6,0.45333,0,0.1429,0.3,41512.309362,3124.096797,2453.772603,682.551172,0.182927,0.817366,786.381543,14.920141,90.053286,9.538832
5,4,5,0.54,0,0.1429,0.3,29040.060276,4350.36405,1621.810861,232.991009,0.055013,0.480741,4564.551908,20.911944,403.032351,12.46946
5,5,1,0.51333,0,0.1429,0.3,69294.909563,3698.958919,1435.001327,563.454807,0.158121,0.516355,1329.391298,18.904063,189.741506,14.792636
5,6,6,0.49667,0,0.1429,0.3,47236.519721,3793.742714,2142.670661,787.068335,0.133025,0.489083,844.230518,10.006464,134.564138,12.856368
6,0,2,0.53667,0,0.2857,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
6,1,4,0.48333,0,0.2857,0.3,29040.060276,4350.36405,1621.810861,232.991009,0.055013,0.480741,4564.551908,20.911944,403.032351,12.46946
6,2,5,0.53667,1,0.2857,0.3,69294.909563,3698.958919,1435.001327,563.454807,0.158121,0.516355,1329.391298,18.904063,189.741506,14.792636
6,3,2,0.53333,0,0.2857,0.3,58050.136569,2257.972557,1463.560845,946.427433,0.097022,1.071346,1896.786056,14.941095,166.414805,6.679766
6,4,4,0.47667,0,0.2857,0.3,24381.996369,3055.77625,869.865176,245.346972,0.056792,0.438715,3303.457585,18.121807,371.811237,17.582221
6,5,5,0.56667,1,0.2857,0.3,82696.128629,4504.612611,1692.544451,412.974416,0.114755,0.729564,1445.661844,21.712584,196.824685,16.508031
6,6,2,0.54,0,0.2857,0.3,73245.223134,2585.891001,1965.475557,896.982558,0.114349,0.922623,2169.331015,18.206226,110.012684,7.796248
7,0,5,0.50667,0,0.1429,0.3,82696.128629,4504.612611,1692.544451,412.974416,0.114755,0.729564,1445.661844,21.712584,196.824685,16.508031
7,1,6,0.52667,0,0.1429,0.3,73245.223134,2585.891001,1965.475557,896.982558,0.114349,0.922623,2169.331015,18.206226,110.012684,7.796248
7,2,0,0.56667,1,0.1429,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
7,3,5,0.49333,0,0.1429,0.3,49159.856513,4539.540907,1595.241572,375.728427,0.108369,0.849319,1740.494973,20.967283,190.8142,23.649045
7,4,6,0.51,0,0.1429,0.3,98034.815972,2090.004231,1974.587565,940.001134,0.111924,1.239404,4011.398595,26.092104,147.009751,9.119685
7,5,0,0.49,0,0.1429,0.3,50515.908624,4533.721249,2543.157992,739.31364,0.165265,1.0176,1583.002307,12.158423,119.376383,8.825071
7,6,5,0.53,0,0.1429,0.3,91403.754249,4264.534247,1745.467227,348.056808,0.090408,0.551808,1788.846233,21.107514,154.431,11.507885
8,0,2,0.54333,0,0.1429,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
8,1,6,0.52667,0,0.1429,0.3,91403.754249,4264.534247,1745.467227,348.056808,0.090408,0.551808,1788.846233,21.107514,154.431,11.507885
8,2,1,0.52667,0,0.1429,0.3,73245.223134,2585.891001,1965.475557,896.982558,0.114349,0.922623,2169.331015,18.206226,110.012684,7.796248
8,3,2,0.53667,0,0.1429,0.3,65417.979124,4909.314266,2077.803902,999.42345,0.136657,0.856874,2205.770218,11.558123,77.762017,5.661394
8,4,6,0.50667,0,0.1429,0.3,92859.236627,3699.723583,2198.936582,537.604117,0.067925,0.317444,1152.36173,32.19936,235.915887,10.198455
8,5,1,0.51,0,0.1429,0.3,34862.447979,2432.230377,1381.582735,1330.260575,0.15716,0.867519,2002.571859,31.177927,89.144869,6.903787
8,6,2,0.61,1,0.1429,0.3,67201.450143,3873.367389,1022.852098,792.206627,0.211066,0.71166,1131.363353,17.880971,82.902158,8.30568
9,0,6,0.53333,0,0.1429,0.3,67201.450143,3873.367389,1022.852098,792.206627,0.211066,0.71166,1131.363353,17.880971,82.902158,8.30568
9,1,0,0.54333,0,0.1429,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
9,2,3,0.53667,0,0.1429,0.3,65417.979124,4909.314266,2077.803902,999.42345,0.136657,0.856874,2205.770218,11.558123,77.762017,5.661394
9,3,6,0.52333,0,0.1429,0.3,65109.710288,5148.935659,926.675687,636.406538,0.202172,0.943116,1407.125649,19.107303,100.667602,7.752973
9,4,0,0.55333,1,0.1429,0.3,59177.329642,2477.784862,1541.437422,876.781309,0.156654,0.665359,1265.697243,14.757027,163.319837,5.175394
9,5,3,0.49667,0,0.1429,0.3,49171.66014,4346.493435,1512.931524,923.517643,0.09339,0.711165,1756.218015,8.012098,95.348993,5.659425
9,6,6,0.54667,0,0.1429,0.3,92068.027072,2930.286809,976.485148,760.136816,0.243151,0.723898,1970.558231,15.485637,87.428846,6.664856
10,0,4,0.52,0,0.2857,0.3,59177.329642,2477.784862,1541.437422,876.781309,0.156654,0.665359,1265.697243,14.757027,163.319837,5.175394
10,1,6,0.58667,1,0.2857,0.3,92068.027072,2930.286809,976.485148,760.136816,0.243151,0.723898,1970.558231,15.485637,87.428846,6.664856
10,2,1,0.52,0,0.2857,0.3,51094.146996,3683.521661,1285.654633,808.483987,0.124559,0.797505,1368.276968,17.223465,105.078964,9.306623
10,3,4,0.55667,1,0.2857,0.3,61237.167352,1842.036819,2224.938167,603.217452,0.114234,0.46944,2234.252765,15.445704,257.480369,7.633855
10,4,6,0.50333,0,0.2857,0.3,125380.648517,2555.249255,765.118933,954.62553,0.14631,1.287997,2452.2401,33.606818,82.353358,6.410552
10,5,1,0.48667,0,0.2857,0.3,62643.610676,4288.76463,904.294077,1191.536503,0.098746,0.887105,1324.816251,16.982875,107.958479,10.439917
10,6,4,0.50333,0,0.2857,0.3,57116.712599,3497.316029,1938.212944,1009.236292,0.10408,0.569865,609.731781,9.153962,143.620864,7.731509
11,0,1,0.50333,0,0.0,0.3,92068.027072,2930.286809,976.485148,760.136816,0.243151,0.723898,1970.558231,15.485637,87.428846,6.664856
11,1,3,0.50667,0,0.0,0.3,61237.167352,1842.036819,2224.938167,603.217452,0.114234,0.46944,2234.252765,15.445704,257.480369,7.633855
11,2,0,0.5,0,0.0,0.3,59177.329642,2477.784862,1541.437422,876.781309,0.156654,0.665359,1265.697243,14.757027,163.319837,5.175394
11,3,1,0.54,0,0.0,0.3,128937.665922,3396.42742,1100.889018,664.517554,0.254585,0.480475,1313.113041,15.024605,106.029969,5.529068
11,4,3,0.54,0,0.0,0.3,78985.902634,1919.440856,2631.793639,656.013855,0.125266,0.630179,3312.818641,18.586388,100.798539,5.693599
11,5,0,0.47333,0,0.0,0.3,46802.222861,2160.332619,1564.250587,523.146127,0.152463,0.575115,1146.122007,13.118318,123.197283,6.211353
11,6,1,0.48667,0,0.0,0.3,128640.203361,2258.736661,821.11377,854.764946,0.196134,0.68816,1977.944792,8.09599,93.51405,3.898097
12,0,3,0.50667,0,0.2857,0.3,128937.665922,3396.42742,1100.889018,664.517554,0.254585,0.480475,1313.113041,15.024605,106.029969,5.529068
12,1,4,0.5,0,0.2857,0.3,78985.902634,1919.440856,2631.793639,656.013855,0.125266,0.630179,3312.818641,18.586388,100.798539,5.693599
12,2,1,0.55,1,0.2857,0.3,61237.167352,1842.036819,2224.938167,603.217452,0.114234,0.46944,2234.252765,15.445704,257.480369,7.633855
12,3,3,0.56,1,0.2857,0.3,111944.374787,1928.516872,946.490391,526.601974,0.205553,0.533303,615.733846,13.87972,63.050684,3.02261
12,4,4,0.47333,0,0.2857,0.3,112005.164558,1441.879292,2941.374603,644.104437,0.088536,0.547153,1715.154866,17.748892,97.691244,6.945721
12,5,1,0.46,0,0.2857,0.3,77518.884734,1094.201667,2610.462608,466.968918,0.141168,0.502473,1500.479087,18.254479,321.971202,6.24384
12,6,3,0.54,0,0.2857,0.3,142227.636436,2215.639262,973.956162,1085.069021,0.41644,0.478537,1083.775009,18.58974,75.230804,6.28907
13,0,3,0.53,0,0.1429,0.3,111944.374787,1928.516872,946.490391,526.601974,0.205553,0.533303,615.733846,13.87972,63.050684,3.02261
13,1,2,0.51,0,0.1429,0.3,61237.167352,1842.036819,2224.938167,603.217452,0.114234,0.46944,2234.252765,15.445704,257.480369,7.633855
13,2,6,0.49667,0,0.1429,0.3,142227.636436,2215.639262,973.956162,1085.069021,0.41644,0.478537,1083.775009,18.58974,75.230804,6.28907
13,3,3,0.53667,0,0.1429,0.3,110608.91103,2222.499592,870.680758,716.70238,0.371186,0.788943,807.266451,17.107842,61.660905,3.906345
13,4,2,0.54,0,0.1429,0.3,107723.563942,2131.602093,3057.349389,519.803334,0.096463,0.528137,3190.055295,15.667024,287.268531,6.886123
13,5,6,0.54667,1,0.1429,0.3,75579.923052,2791.735861,733.849612,1139.881942,0.513888,0.551742,787.464607,18.159826,62.009188,3.641732
13,6,3,0.54667,0,0.1429,0.3,116388.111639,1388.736624,711.780437,868.325698,0.362305,0.348664,508.671184,12.749518,77.846906,3.111833
14,0,5,0.57,1,0.1429,0.3,75579.923052,2791.735861,733.849612,1139.881942,0.513888,0.551742,787.464607,18.159826,62.009188,3.641732
14,1,6,0.47333,0,0.1429,0.3,116388.111639,1388.736624,711.780437,868.325698,0.362305,0.348664,508.671184,12.749518,77.846906,3.111833
14,2,4,0.49,0,0.1429,0.3,107723.563942,2131.602093,3057.349389,519.803334,0.096463,0.528137,3190.055295,15.667024,287.268531,6.886123
14,3,5,0.53667,0,0.1429,0.3,63866.790594,1934.507412,1087.903122,1335.661674,0.438917,0.227844,635.147195,20.627277,56.243586,4.323179
14,4,6,0.54667,0,0.1429,0.3,95980.480657,1298.684983,454.402455,1214.403058,0.304335,0.261617,326.419294,14.214162,110.461174,1.901962
14,5,4,0.47333,0,0.1429,0.3,85584.134587,2716.044971,2428.085496,471.765381,0.084624,0.367328,5825.676063,12.774162,329.315738,11.915992
14,6,5,0.50333,0,0.1429,0.3,91528.496465,2502.91147,1590.545862,903.948624,0.659996,0.604512,795.910081,14.164978,53.491754,2.707719
15,0,0,0.53667,0,0.0,0.3,75579.923052,2791.735861,733.849612,1139.881942,0.513888,0.551742,787.464607,18.159826,62.009188,3.641732
15,1,4,0.5,0,0.0,0.3,95980.480657,1298.684983,454.402455,1214.403058,0.304335,0.261617,326.419294,14.214162,110.461174,1.901962
15,2,3,0.51,0,0.0,0.3,63866.790594,1934.507412,1087.903122,1335.661674,0.438917,0.227844,635.147195,20.627277,56.243586,4.323179
15,3,0,0.47,0,0.0,0.3,89675.070074,2131.249622,500.560178,1216.776008,0.283843,0.449161,1041.047306,28.662471,61.080563,2.677189
15,4,4,0.47333,0,0.0,0.3,84947.673855,1207.438346,511.135959,1047.463792,0.194671,0.286397,373.246854,15.912822,207.808123,1.466212
15,5,3,0.49333,0,0.0,0.3,66973.04934,1292.718951,854.392079,835.020662,0.718696,0.237487,790.4271,14.818619,59.928479,7.80682
15,6,0,0.54333,0,0.0,0.3,95059.433508,2787.993527,586.03182,1076.693103,0.531429,0.600483,788.140744,16.731891,35.004434,3.002225
16,0,6,0.49667,0,0.2857,0.3,95059.433508,2787.993527,586.03182,1076.693103,0.531429,0.600483,788.140744,16.731891,35.004434,3.002225
16,1,0,0.50333,0,0.2857,0.3,75579.923052,2791.735861,733.849612,1139.881942,0.513888,0.551742,787.464607,18.159826,62.009188,3.641732
16,2,2,0.52333,1,0.2857,0.3,63866.790594,1934.507412,1087.903122,1335.661674,0.438917,0.227844,635.147195,20.627277,56.243586,4.323179
16,3,6,0.53,0,0.2857,0.3,91377.214556,3109.190038,1040.26906,739.011137,0.652341,1.197344,1290.520839,11.676588,41.610161,2.7804
16,4,0,0.46,0,0.2857,0.3,118615.808715,5133.272921,752.9542,955.563186,0.598379,0.760214,736.302225,22.733033,72.859784,3.020462
16,5,2,0.53333,1,0.2857,0.3,55833.948243,2373.519492,1066.996559,1217.799364,0.522083,0.227441,687.480506,10.262313,61.369479,3.701563
16,6,6,0.53667,0,0.2857,0.3,199995.58769,3899.781849,357.223403,912.096433,0.913474,0.420523,540.409057,18.452278,20.535402,2.761477
17,0,6,0.54333,1,0.1429,0.3,199995.58769,3899.781849,357.223403,912.096433,0.913474,0.420523,540.409057,18.452278,20.535402,2.761477
17,1,5,0.49667,0,0.1429,0.3,55833.948243,2373.519492,1066.996559,1217.799364,0.522083,0.227441,687.480506,10.262313,61.369479,3.701563
17,2,3,0.49667,0,0.1429,0.3,91377.214556,3109.190038,1040.26906,739.011137,0.652341,1.197344,1290.520839,11.676588,41.610161,2.7804
17,3,6,0.51,0,0.1429,0.3,112940.071306,4608.860167,281.398139,509.700591,0.736647,0.457899,922.514356,12.686291,14.703568,2.495696
17,4,5,0.50667,0,0.1429,0.3,69837.496794,4746.876191,1482.949819,1424.765841,0.439883,0.464773,969.031232,7.0451,31.395623,3.646657
17,5,3,0.50333,0,0.1429,0.3,112337.837311,2383.942784,859.618621,1257.379684,0.519987,1.067317,1203.182276,13.322042,48.655404,2.742179
17,6,6,0.51333,0,0.1429,0.3,259326.044425,5700.471739,359.251703,1328.705577,0.735446,0.474207,527.220019,30.580619,20.000199,2.023996
18,0,0,0.53667,0,0.0,0.3,199995.58769,3899.781849,357.223403,912.096433,0.913474,0.420523,540.409057,18.452278,20.535402,2.761477
18,1,6,0.5,0,0.0,0.3,259326.044425,5700.471739,359.251703,1328.705577,0.735446,0.474207,527.220019,30.580619,20.000199,2.023996
18,2,3,0.51,0,0.0,0.3,112940.071306,4608.860167,281.398139,509.700591,0.736647,0.457899,922.514356,12.686291,14.703568,2.495696
18,3,0,0.54333,0,0.0,0.3,248964.224302,3763.016445,264.394312,1291.036977,1.435875,0.45238,427.426562,27.541092,32.78971,3.9147
18,4,6,0.50667,0,0.0,0.3,129312.074503,4455.73295,313.180228,1023.347776,0.89258,0.425769,540.709365,21.827288,10.571054,2.747529
