generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse,BoardShaperStart,BoardShaperEnd
3,2,6,0.52667,1,0.2857,0.3,77939.192008,2952.280718,769.932882,799.459968,0.066505,0.942872,3631.257092,47.7085,70.174121,12.734202
3,3,1,0.52667,1,0.2857,0.3,57346.63729,4670.337624,921.559254,622.927457,0.187029,1.32617,3492.204564,31.31699,71.936461,13.097468
3,4,4,0.49667,0,0.2857,0.3,31603.556993,3952.086816,1704.544799,400.540168,0.081957,0.850322,3021.31676,73.887748,55.050825,8.670528
3,5,6,0.45333,0,0.2857,0.3,54765.043132,2468.036561,807.213931,1096.996235,0.057309,0.811962,2596.845171,70.284222,79.019041,9.171772
3,6,1,0.5,0,0.2857,0.3,51834.123244,5053.395648,777.335394,630.533195,0.128518,1.153613,4422.045056,76.68871,72.82898,12.360273
4,0,2,0.48667,0,0.2857,0.3,77939.192008,2952.280718,769.932882,799.459968,0.066505,0.942872,3631.257092,47.7085,70.174121,12.734202
4,1,3,0.45,0,0.2857,0.3,57346.63729,4670.337624,921.559254,622.927457,0.187029,1.32617,3492.204564,31.31699,71.936461,13.097468
4,2,0,0.46,0,0.2857,0.3,59213.938273,5246.41494,1195.442896,760.009722,0.0888,1.583528,2650.424661,46.677988,61.430822,12.411811
4,3,2,0.48333,0,0.2857,0.3,90832.557069,3137.631326,1359.209062,688.532806,0.100094,1.125556,4215.164673,30.555903,73.788985,6.26565
4,4,3,0.54667,1,0.2857,0.3,62610.929308,2039.2938,1308.161398,834.688218,0.318159,1.361235,2895.472354,25.600971,81.774217,13.235238
4,5,0,0.52,1,0.2857,0.3,52538.855184,5681.071412,1172.38255,975.325374,0.115663,0.729102,2649.892506,31.163267,74.961435,12.641149
4,6,2,0.49333,0,0.2857,0.3,64839.841528,3435.080448,794.138441,1174.226376,0.065941,1.096926,2862.556211,54.665286,64.516603,11.508155
5,0,4,0.47667,0,0.2857,0.3,62610.929308,2039.2938,1308.161398,834.688218,0.318159,1.361235,2895.472354,25.600971,81.774217,13.235238
5,1,5,0.51,0,0.2857,0.3,52538.855184,5681.071412,1172.38255,975.325374,0.115663,0.729102,2649.892506,31.163267,74.961435,12.641149
5,2,6,0.51667,1,0.2857,0.3,64839.841528,3435.080448,794.138441,1174.226376,0.065941,1.096926,2862.556211,54.665286,64.516603,11.508155
5,3,4,0.46667,0,0.2857,0.3,78150.734169,3139.808487,1664.710897,582.789394,0.377587,0.906619,1819.108807,20.779621,58.768696,10.13803
5,4,5,0.49333,0,0.2857,0.3,53082.07243,4083.465179,891.010046,1773.02354,0.209134,1.156212,3368.98307,45.480931,69.868721,14.421614
5,5,6,0.53667,1,0.2857,0.3,80602.084929,4021.346241,1408.928405,982.60261,0.051656,1.110174,3650.485048,43.799526,49.486177,14.765385
5,6,4,0.48,0,0.2857,0.3,59821.970411,1860.003827,1121.092403,847.734084,0.290207,1.543262,3258.354147,15.76516,70.554221,15.219652
6,0,5,0.47333,0,0.4286,0.3,80602.084929,4021.346241,1408.928405,982.60261,0.051656,1.110174,3650.485048,43.799526,49.486177,14.765385
6,1,2,0.50333,0,0.4286,0.3,64839.841528,3435.080448,794.138441,1174.226376,0.065941,1.096926,2862.556211,54.665286,64.516603,11.508155
6,2,1,0.51667,1,0.4286,0.3,52538.855184,5681.071412,1172.38255,975.325374,0.115663,0.729102,2649.892506,31.163267,74.961435,12.641149
6,3,5,0.46667,0,0.4286,0.3,68996.299287,4829.16249,2203.965318,1619.346573,0.08666,0.98176,5949.878101,54.218475,41.088739,11.585027
6,4,2,0.52667,1,0.4286,0.3,114144.618158,3725.519968,993.598561,1847.685561,0.052772,1.268446,2160.780761,119.398729,76.902287,12.966525
6,5,1,0.54,1,0.4286,0.3,75682.305597,6531.084169,1413.139627,954.408587,0.10618,1.576695,1511.997787,36.338978,95.574812,12.381143
6,6,5,0.50667,0,0.4286,0.3,92904.902675,3626.27285,1369.431054,1067.891533,0.043223,1.082252,3903.728331,35.183127,35.932894,27.389313
7,0,5,0.48333,0,0.2857,0.3,75682.305597,6531.084169,1413.139627,954.408587,0.10618,1.576695,1511.997787,36.338978,95.574812,12.381143
7,1,4,0.46333,0,0.2857,0.3,114144.618158,3725.519968,993.598561,1847.685561,0.052772,1.268446,2160.780761,119.398729,76.902287,12.966525
7,2,2,0.52,1,0.2857,0.3,52538.855184,5681.071412,1172.38255,975.325374,0.115663,0.729102,2649.892506,31.163267,74.961435,12.641149
7,3,5,0.49333,0,0.2857,0.3,47230.655275,10957.51397,2535.187893,750.94372,0.043129,1.741486,1279.580179,27.256767,77.714099,11.086786
7,4,4,0.53333,1,0.2857,0.3,152884.760095,7058.850112,678.281471,1101.074326,0.055247,1.138632,1972.757335,110.307447,51.852001,14.105439
7,5,2,0.45667,0,0.2857,0.3,41444.158453,5216.504838,1232.125299,732.318538,0.117932,0.8221,3248.111266,54.602893,80.982438,9.687135
7,6,5,0.49333,0,0.2857,0.3,47316.665622,5928.840495,1948.559512,1244.098593,0.073218,2.099884,1231.946705,29.62784,81.226013,11.490799
8,0,4,0.53333,0,0.2857,0.3,152884.760095,7058.850112,678.281471,1101.074326,0.055247,1.138632,1972.757335,110.307447,51.852001,14.105439
8,1,2,0.47667,0,0.2857,0.3,52538.855184,5681.071412,1172.38255,975.325374,0.115663,0.729102,2649.892506,31.163267,74.961435,12.641149
8,2,3,0.46333,0,0.2857,0.3,47230.655275,10957.51397,2535.187893,750.94372,0.043129,1.741486,1279.580179,27.256767,77.714099,11.086786
8,3,4,0.50333,0,0.2857,0.3,124300.378726,10861.434426,393.337637,893.819901,0.03575,1.377869,1917.626547,112.262102,48.295635,15.212146
8,4,2,0.5,0,0.2857,0.3,53230.215805,9278.148112,728.242387,1402.382933,0.126437,0.730024,4046.22879,20.108126,44.293371,11.775818
8,5,3,0.50333,1,0.2857,0.3,23490.154667,8842.45053,1646.028028,442.737052,0.033936,1.969642,1909.165421,37.31329,106.933983,9.02663
8,6,4,0.54333,1,0.2857,0.3,109666.817211,9685.880467,554.356688,1446.542196,0.053548,1.128697,2584.650647,59.596712,61.187255,12.569476
9,0,6,0.53,0,0.0,0.3,109666.817211,9685.880467,554.356688,1446.542196,0.053548,1.128697,2584.650647,59.596712,61.187255,12.569476
9,1,0,0.49,0,0.0,0.3,152884.760095,7058.850112,678.281471,1101.074326,0.055247,1.138632,1972.757335,110.307447,51.852001,14.105439
9,2,3,0.48,0,0.0,0.3,124300.378726,10861.434426,393.337637,893.819901,0.03575,1.377869,1917.626547,112.262102,48.295635,15.212146
9,3,6,0.48667,0,0.0,0.3,134302.604819,12049.475849,983.012281,1247.761426,0.053478,0.670385,3219.069535,47.061426,42.542877,13.860568
9,4,0,0.51,0,0.0,0.3,171505.580194,7449.660611,716.00983,1346.726761,0.048527,1.322047,1371.497158,101.386833,46.071901,22.298389
9,5,3,0.48333,0,0.0,0.3,286660.903825,13619.092955,461.032578,851.423102,0.031317,1.627325,1393.524305,122.050879,54.924824,12.502388
9,6,6,0.53333,0,0.0,0.3,116441.729294,4885.146216,452.620588,1370.261631,0.053493,1.329519,4619.879201,65.603157,54.208154,9.285822
10,0,6,0.48333,0,0.0,0.3,116441.729294,4885.146216,452.620588,1370.261631,0.053493,1.329519,4619.879201,65.603157,54.208154,9.285822
10,1,0,0.51667,0,0.0,0.3,109666.817211,9685.880467,554.356688,1446.542196,0.053548,1.128697,2584.650647,59.596712,61.187255,12.569476
10,2,4,0.47333,0,0.0,0.3,171505.580194,7449.660611,716.00983,1346.726761,0.048527,1.322047,1371.497158,101.386833,46.071901,22.298389
10,3,6,0.53333,0,0.0,0.3,85219.816062,4685.222379,502.163105,1533.752533,0.0339,1.169547,4155.265342,74.839539,33.191358,6.658003
10,4,0,0.49,0,0.0,0.3,180980.021238,13157.032376,457.347827,1156.758681,0.036701,0.903973,2847.400584,67.47774,101.687691,22.409035
10,5,4,0.48333,0,0.0,0.3,132189.247086,8646.735186,808.231553,1051.345866,0.0578,1.393183,1250.386815,61.228883,58.664286,25.490172
